; "Tesla K80", "CC", 3.7, "PCI Bus ID", 4, "PCI Device ID", 0, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "ECC enabled", 1, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496261468,"CurrentTimeLocal","Wed May 31 22:11:08 2017","Hostname","taurusi2061"
; "Time_ContextCreate [ms]", 328.800672
; "Time_ContextDestroy [ms]", 153.92498
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,6,"Success",0.376765,0.948586,1.31122,7.22524786,4.0973119736,4.0706877708,6.4315838814,0.379075,24.907613,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,6,"Success",0.374953,0.947789,1.310898,7.2369599342,4.1073598862,4.0751361847,6.4214401245,0.379038,24.918943,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,6,"Success",0.372857,0.946902,1.30684,7.2451519966,4.0934081078,4.0649280548,6.4231362343,0.384055,24.904777,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,6,"Success",0.372544,0.948483,1.298744,7.2229437828,4.1111040115,4.0778241158,6.4230718613,0.378717,24.900396,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,6,"Success",0.371228,0.947606,1.490274,7.2429761887,4.1060481071,4.0741119385,6.4199361801,0.385647,25.103515,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,6,"Success",0.371478,0.948279,1.282166,7.4062719345,4.1004481316,4.0738558769,6.4314880371,0.379076,25.059014,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,7,"Warmup",0.371553,0.947287,1.311414,7.2320318222,4.0947518349,4.0736961365,6.4260802269,0.387488,24.909932,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,7,"Warmup",0.371895,0.947283,1.304237,7.2395200729,4.1114239693,4.0743999481,6.4240322113,0.37665,24.916758,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,7,"Success",0.372123,1.168245,1.309247,7.2257599831,4.0953598022,4.0727038383,6.4263038635,0.378045,25.114297,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,7,"Success",0.365999,0.946161,1.302525,7.2160320282,4.1006717682,4.0599040985,6.4201598167,0.378502,24.85969,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,7,"Success",0.37612,0.946098,1.304935,7.2213759422,4.0892162323,4.0729279518,6.4347200394,0.376941,24.887988,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,7,"Success",0.372244,0.969433,1.284919,7.3754878044,4.0961918831,4.068128109,6.4217920303,0.382555,25.036922,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,7,"Success",0.370788,0.947107,1.326295,7.3602881432,4.1048960686,4.0737280846,6.4192638397,0.379457,25.052298,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,7,"Success",0.374705,0.947871,1.301349,7.2360959053,4.1027197838,4.0700478554,6.4266881943,0.377326,24.903111,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,7,"Success",0.371393,0.947795,1.31457,7.2367038727,4.1016960144,4.0664958954,6.4413762093,0.379085,24.924751,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,7,"Success",0.370502,0.947551,1.301875,7.2209920883,4.0975680351,4.0702080727,6.4261760712,0.38063,24.881671,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,7,"Success",0.37871,0.946304,1.300524,7.2438402176,4.1037120819,4.0781121254,6.4186878204,0.377257,24.914235,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,7,"Success",0.371224,0.948238,1.311848,7.2378239632,4.1099839211,4.0701441765,6.4229121208,0.388274,24.926713,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,8,"Warmup",0.372561,0.949688,1.285886,7.2366080284,4.1043839455,4.0718078613,6.4191040993,0.384368,24.891752,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,8,"Warmup",0.371766,0.948703,1.312772,7.2477121353,4.1013441086,4.0696001053,6.4205441475,0.382657,24.923044,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,8,"Success",0.369682,0.979308,1.308933,7.2508478165,4.0963201523,4.0735359192,6.4397759438,0.378626,24.964328,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,8,"Success",0.371997,0.947016,1.314569,7.2444801331,4.1030402184,4.067679882,6.4240322113,0.38283,24.92247,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,8,"Success",0.369418,0.946397,1.300854,7.2708477974,4.1039037704,4.0874562263,6.4175682068,0.380876,24.944611,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,8,"Success",0.542142,0.988572,1.309603,7.2410240173,4.105535984,4.0720639229,6.4178562164,0.379283,25.123601,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,8,"Success",0.374829,0.946979,1.301095,7.2358078957,4.1039037704,4.0661439896,6.4186239243,0.38253,24.895999,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,8,"Success",0.369867,1.073611,1.3114,7.2681279182,4.1039037704,4.064991951,6.6173119545,0.379555,25.253338,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,8,"Success",0.369676,0.948266,1.308159,7.2299518585,4.0983681679,4.0668478012,6.4245438576,0.381149,24.893917,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,8,"Success",0.368922,0.946738,1.310073,7.2407360077,4.1020479202,4.0673599243,6.4206080437,0.384705,24.909309,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,8,"Success",0.370005,0.945967,1.3083,7.2349119186,4.0978240967,4.0657920837,6.5147838593,0.379923,24.986243,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,8,"Success",0.370398,0.947186,1.317071,7.2480640411,4.1005439758,4.0799679756,6.4181761742,0.383855,24.932176,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,9,"Warmup",0.378776,0.949746,1.314996,7.2092161179,4.1041278839,4.0758399963,6.4227199554,0.379779,24.902713,67108872,67108864,67108864
