"Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", NA, "MemoryFree [MiB]", NA, "MemClock [MHz]", NA, "GPUClock [MHz]", NA, "CUDA Runtime", NA, "cufft", NA
; "Time_ContextCreate [ms]", NA
; "Time_ContextDestroy [ms]", NA
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.4204,0,0,0,17
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.7839,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.499,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4453,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.4703,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.5166,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6908,0,0,0,19
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.5062,0,0,0,19
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.5012,0,0,0,19
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.5164,0,0,0,19
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.4705,0,0,0,19
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.6885,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.5295,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.529,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.5299,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.513,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,0,"Success",0,0,0,0,0,0,0,0,0,24.7526,0,0,0,21
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,24.5676,0,0,0,21
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,24.4354,0,0,0,21
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,24.4648,0,0,0,21
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,24.4752,0,0,0,21
