; "Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "MemClock [MHz]", 2505, "GPUClock [MHz]", 875, "CUDA Runtime", 8000, "cufft", 8000
; "Time_ContextCreate [ms]", 65.5871
; "Time_ContextDestroy [ms]", 154.793
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.223873,0.858487,1.04241,0.011712,0.033696,0.035168,0.01968,0.330153,2.62683,4104,4096,4096,14
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.225653,0.862532,1.04002,0.01168,0.034272,0.035552,0.01952,0.330705,2.63182,4104,4096,4096,14
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.224323,0.862623,1.04271,0.011616,0.034016,0.036192,0.01952,0.33438,2.6375,4104,4096,4096,15
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.227174,0.862392,1.04084,0.013056,0.033536,0.035104,0.01968,0.329974,2.63402,4104,4096,4096,15
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.225012,0.861571,1.04006,0.011648,0.033408,0.03616,0.019552,0.329776,2.6292,4104,4096,4096,15
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.225706,0.862062,1.03971,0.011648,0.033536,0.035456,0.019584,0.333732,2.63271,4104,4096,4096,15
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.223727,0.861736,1.04016,0.011552,0.034048,0.035424,0.019232,0.333339,2.63061,4104,4096,4096,15
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.226271,0.862524,1.04325,0.011904,0.033792,0.036064,0.019456,0.330082,2.63503,4104,4096,4096,16
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.225454,0.864842,1.04275,0.01168,0.03392,0.03504,0.019872,0.33416,2.63977,4104,4096,4096,16
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.22747,0.862102,1.05528,0.011904,0.03424,0.036704,0.020032,0.3411,2.66232,4104,4096,4096,16
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.235259,0.861825,1.04187,0.011808,0.033952,0.035168,0.019232,0.330217,2.64113,4104,4096,4096,16
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.224409,0.861374,1.04064,0.011776,0.034592,0.035776,0.01952,0.334273,2.63468,4104,4096,4096,16
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.225826,0.86273,1.0457,0.01184,0.03408,0.03568,0.01936,0.330117,2.6372,4104,4096,4096,17
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.225127,0.861895,1.04187,0.011904,0.033824,0.035744,0.019584,0.329147,2.63049,4104,4096,4096,17
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.224039,0.861339,1.0403,0.011648,0.034016,0.035616,0.01936,0.334357,2.63268,4104,4096,4096,17
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.22937,1.01124,1.05255,0.011904,0.03392,0.035936,0.01968,0.331412,2.79877,4104,4096,4096,17
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.224812,0.861617,1.04107,0.011904,0.033952,0.035968,0.01952,0.330207,2.63113,4104,4096,4096,17
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.231757,0.892492,1.07918,0.011488,0.035296,0.035936,0.01872,0.332825,2.7075,4104,4096,4096,18
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.22386,0.863761,1.04024,0.011712,0.033376,0.03536,0.01984,0.333985,2.63525,4104,4096,4096,18
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.225072,0.860636,1.03966,0.01184,0.033312,0.035936,0.019264,0.333212,2.63023,4104,4096,4096,18
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.227118,0.86193,1.04221,0.011776,0.033888,0.035488,0.01952,0.33084,2.63438,4104,4096,4096,18
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.225359,0.864847,1.0402,0.011872,0.033696,0.035744,0.019456,0.329663,2.63217,4104,4096,4096,18
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.228189,0.858764,1.04744,0.01152,0.033632,0.03616,0.01968,0.330703,2.63791,4104,4096,4096,19
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.22422,0.864655,1.04034,0.011584,0.033376,0.035616,0.019456,0.329413,2.63041,4104,4096,4096,19
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.227123,0.870232,1.04999,0.011808,0.03424,0.03664,0.019712,0.333848,2.65656,4104,4096,4096,19
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.226646,0.869548,1.04581,0.011936,0.034144,0.036672,0.019616,0.335452,2.65234,4104,4096,4096,19
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.229111,0.858602,1.04063,0.011872,0.037664,0.035712,0.019776,0.329902,2.6354,4104,4096,4096,19
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.224638,0.862937,1.04375,0.011904,0.033824,0.03568,0.020096,0.334703,2.64019,4104,4096,4096,20
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.225989,0.861826,1.04244,0.011744,0.03328,0.03568,0.019552,0.329797,2.63236,4104,4096,4096,20
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.227557,0.862046,1.04005,0.01184,0.033408,0.036032,0.019296,0.329668,2.6318,4104,4096,4096,20
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.228126,0.870284,1.04839,0.011712,0.03424,0.036384,0.019392,0.330243,2.65175,4104,4096,4096,20
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.225137,0.864153,1.04007,0.012064,0.033376,0.03552,0.01936,0.334984,2.63607,4104,4096,4096,20
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.224342,0.863568,1.04394,0.011712,0.033504,0.035488,0.019328,0.32982,2.63327,4104,4096,4096,21
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.224728,0.872576,1.0417,0.011744,0.033472,0.036096,0.019232,0.329838,2.64127,4104,4096,4096,21
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.22452,0.861583,1.04024,0.012128,0.034176,0.035488,0.019584,0.334083,2.63356,4104,4096,4096,21
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.229061,0.858768,1.04325,0.01168,0.03744,0.035392,0.019616,0.329767,2.63666,4104,4096,4096,21
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.225998,0.861397,1.04081,0.011808,0.032864,0.035744,0.019392,0.329907,2.62934,4104,4096,4096,21
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.231924,0.892144,1.05872,0.011424,0.034432,0.03568,0.019456,0.331103,2.68558,4104,4096,4096,22
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.225315,0.863984,1.04052,0.011776,0.033664,0.035392,0.019264,0.330385,2.63249,4104,4096,4096,22
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.223659,0.861561,1.04036,0.011584,0.033664,0.036288,0.019648,0.329909,2.62848,4104,4096,4096,22
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.224303,0.862393,1.03937,0.011712,0.033728,0.035616,0.01904,0.334368,2.63253,4104,4096,4096,22
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.227231,0.858723,1.04054,0.012096,0.037056,0.035744,0.019552,0.330693,2.63309,4104,4096,4096,22
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.224978,0.862346,1.04388,0.011744,0.0336,0.035584,0.019616,0.33426,2.63801,4104,4096,4096,23
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.225295,0.861207,1.04172,0.011584,0.033792,0.035328,0.0192,0.3305,2.63378,4104,4096,4096,23
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.228507,0.861647,1.03922,0.01168,0.033664,0.03584,0.019168,0.328574,2.63024,4104,4096,4096,23
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.2278,0.870906,1.04764,0.012256,0.0344,0.035744,0.01984,0.331502,2.65277,4104,4096,4096,23
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.226555,0.949106,1.04104,0.012896,0.033632,0.036096,0.019392,0.335329,2.72612,4104,4096,4096,23
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.225464,0.862157,1.04444,0.011712,0.034144,0.03552,0.01952,0.330998,2.63607,4104,4096,4096,24
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.224218,0.862678,1.04312,0.011872,0.033664,0.036,0.019488,0.335095,2.63727,4104,4096,4096,24
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.223488,0.861768,1.03886,0.011744,0.033952,0.035776,0.01952,0.329768,2.62643,4104,4096,4096,24
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.226036,0.86182,1.03917,0.011776,0.033312,0.036064,0.019392,0.329865,2.62864,4104,4096,4096,24
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.223614,0.86139,1.0395,0.012032,0.03328,0.035264,0.019328,0.329633,2.62574,4104,4096,4096,24
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.228429,0.859015,1.04596,0.01216,0.033984,0.035008,0.019424,0.329438,2.63503,4104,4096,4096,25
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.224553,0.864158,1.03848,0.011776,0.03296,0.0352,0.019424,0.329941,2.62864,4104,4096,4096,25
