"Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", NA, "MemoryFree [MiB]", NA, "MemClock [MHz]", NA, "GPUClock [MHz]", NA, "CUDA Runtime", NA, "cufft", NA
; "Time_ContextCreate [ms]", NA
; "Time_ContextDestroy [ms]", NA
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.58718,0,0,0,19
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.5549,0,0,0,19
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.54827,0,0,0,19
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.5499,0,0,0,19
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.56418,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.60689,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.56358,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.5713,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.58965,0,0,0,20
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.56519,0,0,0,21
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.59157,0,0,0,21
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.55743,0,0,0,21
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.56167,0,0,0,21
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.55218,0,0,0,21
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.56667,0,0,0,22
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.59638,0,0,0,22
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.57852,0,0,0,22
